"","SRR7457551","SRR7457552","SRR7457555","SRR7457556","SRR7457559","SRR7457560"
"Gm13648",0,0,0,0.8933376,0,0
"Gm13649",0,0,0,0,0,0
"Gm13650",2.01333453333333,0.360001973333333,0,0.206668013333333,0,0
"Gm13651",24.0133256,19.0333328,26.3266692,14.4866692,12.5399956,8.4666656
"Gm13652",0,0,0,0,0,0
"Gm13653",123.99103948,126.20811896,106.96916636,83.68125052,82.30395992,75.19228724
"Gm13655",0,0,0,0,0,0
"Gm13656",0,0,0,0,0,0
"Gm13657",2.99999494666667,5.05334424,5.91999968,0,0,0
"Gm13658",0,0,0,0,0,0
"Gm13660",0,0,0,0,0,0
"Gm13661",0,0,0,0,0,0
"Gm13662",0,0,0,0,0,0
"Gm13663",0,0,0,0,0,0
"Gm13664",0,1.013334,2.026668,1.013334,0,0.9866678
"Gm13665",0.20266752,0,0.19999936,2.20266816,2.9600032,0.19200192
"Gm13666",1.48533034666667,1.66133406666667,1.40533446666667,2.71999841333333,0,0
"Gm13667",0,0,0,0,0,0
"Gm13668",0,0,0.301327693333333,0.0986719066666667,0.0986719066666667,0
"Gm13669",117.415535413333,122.2844256,71.8799762,70.6666107333333,63.5333403866667,66.1933850533333
"Gm13670",1.89333314666667,0,0,0,0,0
"Gm13672",0,0,0,0,0,0
"Gm13673",0,0,0,0,0,0
"Gm13674",0.499999933333333,0.493328146666667,0.986667266666667,0,1.46666281333333,1.460002
"Gm13675",22.9733344133333,18.0000008666667,9.57333416,5.76666426666667,6.48666853333333,4.53333250666667
"Gm13676",0.95999676,0,0,0,0,1.22666384
"Gm13677",0,0,0,0,0,0
"Gm13678",0,0,0,0,0,0
"Gm13679",0.32888768,0.540447306666667,0,0,0,0
"Gm13680",763.32727224,698.165817266667,656.53529448,603.71876656,522.81160932,555.52730012
"Gm13681",0,0,0,0,0,0
"Gm13682",0,0,0,0,0,0
"Gm13683",0,0,0,0,0,0
"Gm13684",4.63881525333333,3.24941354666667,13.4540765866667,0,6.68698058666667,6.47657952
"Gm13685",0.24533248,0.11733268,0,0,0,0
"Gm13686",0,0,0,0,0,0
"Gm13687",0,0,0,0,0,0
"Gm13688",0,0,0,0,0.202666666666667,0
"Gm13689",1.20000126666667,0,2.01333373333333,0,0,0
"Gm13690",190.446747,185.8571298,106.9740128,86.0103932,103.9164606,95.4834512
"Gm13691",10.25583636,10.9519152,10.23472896,10.22941056,8.37056328,9.14937648
"Gm13692",0,0,0,0,0,0
"Gm13693",7.04797692,11.20789644,10.9627182,10.61875068,10.76779884,8.80268328
"Gm13694",8.84004504,13.34925048,12.1198026,9.4187202,10.80519384,9.7173816
"Gm13695",8.242689,12.61870176,11.21597376,9.429357,10.53614928,12.14137536
"Gm13696",10.46405172,11.43200052,11.09065896,10.45072248,7.62140016,9.63202128
"Gm13697",10.2693318,13.34938344,10.73598816,7.59736764,9.36543648,9.72542568
"Gm13698",10.46401848,10.84002936,10.59737736,9.04806096,10.00543944,8.01868464
"Gm13700",0,0,0,0,0,0
"Gm13702",0,0,0,0,0,0
"Gm13703",1.48014945333333,0,0,2.79022968,0,8.20417589333333
"Gm13707",0,0,0,0,0,0
"Gm13708",2.7599988,0,7.4533316,5.573334,6.2799984,3.6266672
"Gm13709",0,0,2.94844437333333,1.31693176,0,0
"Gm13710",0,0,0,0,0,0
"Gm13711",0,0,0,0,0,0
"Gm13712",5.0533452,0,0,0,0,0
"Gm13713",0,0,0,0,0,0
"Gm13714",0,0,0,0,0,0
"Gm13715",0,0,0,0,0,0
"Gm13716",0,0,0,0,0,0
"Gm13717",0,0,0,0,0,0
"Gm13719",21.45333304,0,0,0,0,21.8400119466667
"Gm13720",0,0,0,0,0,0
"Gm13722",1.2133184,1.20935304,0,0.19998496,0.50666672,0
"Gm13723",0,0,0,0,0,0
"Gm13724",0,0,1.0133354,0,0,0
"Gm13725",0,0,0,0,0,0
"Gm13726",0,0,0,0,0.879995493333333,0
"Gm13727",0,0,0,0,0,0
"Gm13728",0,0,0,0,0,0
"Gm13729",0,0,0,0,0,0
"Gm13730",1.01334144,0,0,0,0,1.01334144
"Gm13731",1.50000106666667,2.80666773333333,1.95333338666667,4.97999936,1.50666768,0
"Gm13732",0,0,0,0,0,0
"Gm13733",0,0,0,0,0,0
"Gm13734",0,0,0,0,0,0
"Gm13735",0,7.04000266666667,0,0,0,0.853329866666667
"Gm13736",222.046671146667,216.240004053333,186.393330933333,183.68666272,134.79334,135.380003146667
"Gm13737",0,0,0,0,0,0
"Gm13738",0,0,0,0,0,0
"Gm13739",0,0,0,0,0,0
"Gm13740",72.5079790666667,77.7397829333333,52.7160166666667,48.3246765333333,45.5313450666667,40.0633294666667
"Gm13741",0,0,0,0,0,0
"Gm13742",0,0,0,0,0,0
"Gm13743",96.2466679466667,72.3066715733333,40.3533370133333,44.0400029333333,45.32222624,45.1666627733333
"Gm13744",0.999996666666667,1.006672,0.999996666666667,0.500004,0,0
"Gm13745",0,0,0,0,0,0
"Gm13746",0,0,0,0,0,0
"Gm13747",0,0,0,0,0,0
"Gm13748",6.0827256,6.86769552,8.98959096,4.78357488,2.47031568,0
"Gm13749",0,0,0,0,0,0
"Gm13750",99.7919512,110.1697096,50.1040104,57.7360182,43.8346386,42.952918
"Gm13751",0,0,0,0,0,0
"Gm13752",0,0,0,0,0,0
"Gm13753",0,0,0,0,0,0
"Gm13754",0,0,0,0,0,0
"Gm13755",0,0,0,0,0,0
"Gm13756",0,0,0,0,0,0
"Gm13757",0,0,0,0,0,0
"Gm13758",0,0,0,0,0,0
"Gm13759",0,0,0,0,0,0
"Gm13760",0,0,0,0,0,0
"Gm13761",0,0,0,0,0,0
"Gm13762",0,0,0,0,0,0
"Gm13763",0,0,0,0,0,0
"Gm13764",0,0,0,0,0,0
"Gm13767",35.19110416,28.213332,47.04002032,88.54231904,25.50224048,22.92887952
"Gm13768",10.8399931466667,0,14.5022350133333,36.82225276,7.69333389333333,0
"Gm13769",0,0,0,0,0,0
"Gm13770",6.1733342,5.1777776,5.23555273333333,3.737775,3.33777766666667,2.69777786666667
"Gm13771",0.142222453333333,1.01333418666667,0.586666826666667,0.2399992,0.613332346666667,0
"Gm13772",348.85597668,323.193567133333,146.375210706667,177.94973788,146.03415252,135.068179973333
"Gm13773",0,0,0,0,0,0
"Gm13775",0,0,0,0,0,0
"Gm13776",3.01333604,3.02666901333333,1.90666562666667,0,0,0
"Gm13777",0,0.1333356,0,0.966667,1.2666652,0.2666666
"Gm13778",0,0,0,0,0,0
"Gm13780",0,0,0,0,0,0
"Gm13781",0,0,0,0,0,0
"Gm13782",0,0,0,0,0,0
"Gm13783",0,0,0,0,0,0
"Gm13784",0,0,0,0,0,0
"Gm13785",1.013334,0,3.0266712,1.013334,2.0133372,2.026668
"Gm13786",1.01333232,0,0,0,1.01333232,0
"Gm13787",1.3733328,0,0,0.35999936,0,2.38666624
"Gm13788",0.493332853333333,0,0,0,0,0.493332853333333
"Gm13790",0,0,0,0,0,0
"Gm13791",0,0,0,0,0,0
"Gm13792",0,0,0,0,0,0
"Gm13793",0,0,0,0,0,0
"Gm13794",0,0,0,0,0,0
"Gm13797",7.8520048,5.9553296,8.9653392,3.662664,5.8439968,3.7360016
"Gm13798",0.596000493333333,0.99999936,0.50666612,0,0,0.173333
"Gm13799",0,0,0,0,0,0
"Gm13801",0,0,0,0,0,0
"Gm13802",0,0,0,0,0,0
"Gm13803",31.7333616,27.91777936,26.63777948,34.85547664,32.7266836,51.64889068
"Gm13804",0,0,0,0,0,0
"Gm13806",0,0,0,0,0,0
"Gm13807",12.1599982,5.3999946,27.1199936,22.8266714666667,16.6666672666667,0
"Gm13808",0,0,0,0,0,0
"Gm13809",0,0,0,0,0,0
"Gm13810",0,1.41244624,0,0,0.33777372,0.5866634
"Gm13811",0,0,0,0,0,0
"Gm13812",0,1.41244624,0,0,0.33777372,0.5866634
"Gm13813",0,0,0,0,0,0
"Gm13814",4.59999192,2.02667630666667,0,0,4.98666825333333,0
"Gm13815",5.94133664,7.17866602666667,4.85333253333333,3.99733386666667,5.61332970666667,2.71999653333333
"Gm13816",0,0,0,0,0,0
"Gm13817",0,0,0,0,0,0
"Gm13818",0,0,2.02666688,0,0.999999746666667,0
"Gm13822",0,0,0,0,0,0
"Gm13823",0,0,0,0,0,0
"Gm13827",128.25191536,128.6231416,125.6725864,110.99742448,98.88396368,79.08790928
"Gm13828",0,0,0,0,0,0
"Gm13829",0.65333248,0.99999952,0.6266672,2.14666728,0.71999936,0
"Gm13830",4.95999864,3.1999968,16.0933388,3.00000248,3.8533264,4.02667944
"Gm13831",14.0766146133333,18.85328016,9.63171821333333,7.15572893333333,7.18273578666667,5.69393216
"Gm13832",0,0,0,0,0,0
"Gm13833",0,2.98666848,11.293333,14.306662,0,0
"Gm13834",0,0,0,3.88000074666667,0,0
"Gm13835",458.895611,478.3999996,311.546676666667,334.544154266667,252.393328133333,222.206665933333
"Gm13836",0,0,0,0,0,0
"Gm13837",0,0,0,0,0,0
"Gm13838",0,0,0,0,0,0
"Gm13839",0,0,0,0,0,0
"Gm13840",5.64000085333333,1.45333248,3.82666752,4.27999914666667,3.49333504,3.04
"Gm13841",398.48615408,410.31573212,537.36024608,463.57259368,224.34088404,207.25231828
"Gm13842",0,0,0,0,0,0
"Gm13844",0,0,0,0,0,0
"Gm13848",0,0,0,0,0,0
"Gm13849",0,0,0,0,0,0
"Gm13850",0,0,0,0,0,0
"Gm13852",0,0,0,0,0,0
"Gm13853",0,0,0,0,0,0
"Gm13854",2.86665744,2.99999242666667,0,0,0,0
"Gm13855",0,0,0,0,0,0
"Gm13856",8.46082432,0,3.58266688,5.04882698666667,11.6994578133333,5.19431882666667
"Gm13857",0,0,0,0,0,0
"Gm13858",0,0,0,0,0,0
"Gm13859",0,0,0,0,0,0
"Gm13860",0,0,0,0,0,0
"Gm13861",0,0,0,0,0,0
"Gm13862",0,0.26666708,0,0,0,0
"Gm13863",0,0,0,0,0,0
"Gm13864",235.2330686,222.807973466667,177.480283666667,168.398943133333,134.5576978,126.1746514
"Gm13865",0,0,0,0,0,0
"Gm13866",0,0,0,0,0,0
"Gm13867",0,0,0,0,0,0
"Gm13868",0.99999984,1.13333472,0,0.77333368,0,0
"Gm13869",0,0,0,0,0,0
"Gm13870",0,0,0,0,0,0
"Gm13871",0,0,0,0,0,0
"Gm13872",0,0,0,0,0,0
"Gm13873",0,0,0,0,0,0
"Gm13874",0,0,0,0,0,0
"Gm13875",0,0,0,0,0,0
"Gm13876",0,0,0,0,0,0
"Gm13877",0,0,0,0,0,0
"Gm13878",0,0,0,0,0,0
"Gm13879",0,0,0,0,0,0
"Gm13880",21.4533348,34.89333304,14.07333176,26.07999824,26.65999728,23.4666656
"Gm13881",0,0,0,0,0,0
"Gm13882",365.88794192,432.12381592,195.90947688,223.37583328,157.38114736,146.80438272
"Gm13883",0,0,0,0,0,0
"Gm13884",6.94000113333333,8.96666296,4.5599974,4.32666153333333,2.98666593333333,2.99999625333333
"Gm13885",0,0,0,0,0,0
"Gm13886",14.6466599066667,7.51332764,3.62666789333333,5.89999956,4.55333545333333,10.0466669333333
"Gm13887",0,0,0,0,0,0
"Gm13888",0,0,0,0,0,0
"Gm13889",3.03999696,5.90667,11.02666488,8.05332528,6.02666064,4.05332928
"Gm13890",0,0,0,0,0,0
"Gm13898",1.50666746666667,5.386666,6.16666893333333,1.519998,3.02666546666667,3.35333266666667
"Gm13899",2.44000446666667,2.0266744,1.0133372,3.03999486666667,1.0133372,5.02665986666667
"Gm13900",0,0,0,0,0,0
"Gm13901",0,0,0,0,0,0
"Gm13902",15.4204497333333,18.8444512666667,7.64622393333333,5.67266553333333,5.63733353333333,4.35644366666667
"Gm13903",0,0,0,0,0,0
"Gm13904",115.15999536,119.76000228,101.42666676,90.3333366,70.96000068,63.29333736
"Gm13905",0,0,0,0,0,0
"Gm13910",951.9531616,798.42448336,794.29114688,831.28900848,682.41001248,675.95109232
"Gm13912",0,0,0,0,0,0
"Gm13913",0,0,0,0,0,0
"Gm13914",0,0,0,0,0,0
"Gm13915",0,0,0.826665933333333,0,0,0
"Gm13916",0,0,0,0,0,0
"Gm13919",0,0,0,2.87999925333333,2.35999189333333,2.00000245333333
"Gm13920",0,0,0,2.98665930666667,0,0
"Gm13921",54.9906519866667,61.50197532,53.1140142133333,50.9273578133333,35.4866288266667,36.72186344
"Gm13922",0,0,0,0,0,0
"Gm13923",0,0,0,0,0,0
"Gm13924",0,0,0,0,0,0
"Gm13925",0,0,0,0,0,0
"Gm13928",0,0,0,0,0,0
"Gm13929",0,0,0,0,0,0
"Gm13930",0,0,0,0,0,0
"Gm13932",0,0,0,0.199998666666667,0,0.0799994666666667
"Gm13935",9.28267648,7.57422232,7.21378168,4.02935736,4.55779296,0
"Gm13936",0,0,0,0,0,0
"Gm13937",0,0.0933330666666667,0,0,0,0
"Gm13938",0,0,0,0,0,0
"Gm13940",1.01333456,0,6.02666614666667,0,2.99999877333333,0.98666596
"Gm13941",0,0,0,0,0,0
"Gm13942",0,0,0,0,0,0
"Gm13943",0,0,0,0,0,0
"Gm13944",0,0,0,0,0,0
"Gm13954",0,0,0,0,0,0
"Gm13961",47.1266813333333,33.8866718933333,44.4466625066667,27.3066565333333,30.1466964266667,55.7133545066667
"Gm13962",0,0,0,0,0,0
"Gm13963",3.87345648,0,0,0,0,0
"Gm13964",0,0,0.733334506666667,2.70666904,0,0
"Gm13965",0,0,0,0,0,0
"Gm13966",4.87532032,0,0,0,4.36573696,0
"Gm13967",0,0,0,0,0,0
"Gm13972",0,0,0,0,0,0
"Gm13973",0,0,0,0,0,0
"Gm13974",0,0,0,0,0,0
"Gm13975",0,0,0,0,0,0
"Gm13976",0,0,0,0,0,0
"Gm13977",0,0,0,0,0,0
"Gm13981",8.65155388,12.336008,7.4986634,5.40444456,5.6026682,6.47999808
"Gm13982",0,0,0,0,0,0
"Gm13983",1.0133302,0,0,2.02667193333333,0,0
"Gm13985",0,0,0,0,0,0
"Gm13986",0,0,0,0,0,0
"Gm13988",0,0,0.20266752,0.19466496,0,0
"Gm13990",0,0,0,0,0,0
"Gm13991",225.39333024,167.55999552,167.37333696,154.68666336,181.64668608,158.3466624
"Gm13992",0.02152384,0,0,0,0,0
"Gm13994",0,0,0,0,0,0
"Gm13996",0,0,0,0,0,0
"Gm13997",0,0,0,0,0,0
"Gm13998",12.9333316,35.9199998,5.36445326666667,14.8666657333333,7.33333313333333,3.98666526666667
"Gm13999",0,0,0,7.27715124,3.13016716,0
"Gm14000",1.13333374666667,0.839999173333333,3.46932961333333,0.426666493333333,0,1.282665
"Gm14001",4.50666649333333,2.6799994,3.09333249333333,0,1.99999852,1.00000090666667
"Gm14002",0,0,0,0,0,0
"Gm14003",0,0,0,0,0,0
"Gm14004",0,0,0,0,0,0
"Gm14005",283.719995293333,210.866655853333,211.893335066667,231.313326386667,181.693336386667,178.626671386667
"Gm14006",0,0,0,0,0,0
"Gm14007",0,0,0,3.4933332,0,0
"Gm14008",31.8639824266667,28.59197672,15.5706601066667,16.4559942933333,20.7360167733333,10.5706606133333
"Gm14009",0,0,0,1.49333589333333,0,0
"Gm1401",0,0,0,0,0,0
"Gm14010",5.00000101333333,7.19999866666667,12.45333232,10.5200016533333,15.1999982933333,7.3733352
"Gm14011",18.2666673066667,15.32000096,12.0266668,11.79999768,16.3733326666667,12.68000152
"Gm14012",0,0,0,0,0,0
"Gm14013",0,0,0,0,0.2400012,0
"Gm14014",0,0,0,0,0,0
"Gm14015",0,0,0,0,0,0
"Gm14016",0,0,0.1555524,0,0.06666624,0.12666456
"Gm14017",150.19999576,167.653335733333,81.0799999466667,78.90000576,75.7466688266667,72.82666632
"Gm14018",35.7533418666667,30.7466674666667,10.6733354,16.3666654666667,13.1933316666667,20.7333368666667
"Gm14019",0,0,0,0,0,0
"Gm14020",0,0,0,0,0,0
"Gm14021",0,0,0,0,0,0
"Gm14022",0,0,0,0,0,0
"Gm14023",18.05763024,11.53176128,70.76689516,55.36231376,15.67486596,12.8282105466667
"Gm14024",0,0,0,0,0,0
"Gm14025",0,0,0,0,0,0
"Gm14026",137.110939826667,138.677746026667,118.53778036,101.395558506667,81.2999838933333,103.97338824
"Gm14027",0,0,19.6221013066667,9.85330933333333,0,6.13830237333333
"Gm14028",0,0,0,0,0,0
"Gm14029",0,0,0,0,0,0
"Gm14032",0,0,0,0,0,0
"Gm14033",0,0,0,0,0,0
"Gm14034",0,0,0,0,0,0
"Gm14035",0,0,0,0,0,0
"Gm14036",334.46992,343.0856192,280.562112,253.0143296,200.5159296,187.5297728
"Gm14037",0,0,0,0,0,0
"Gm14038",35.78000204,25.28666712,37.22666252,37.46666432,16.90000032,29.77332888
"Gm14039",0,0,1.13066672,0.4000004,0,0.173333506666667
"Gm14040",0,0,0,0,0,0
"Gm14041",0,0,0,0,0,0
"Gm14042",4.94666498666667,1.01332784,7.52000190666667,4.96000409333333,0,3.03999462666667
"Gm14044",37.37804464,39.332573,38.060262,29.4828684,29.34000124,20.75293456
"Gm14046",2.91466294666667,2.2546664,1.14932878666667,2.73066962666667,0.80466792,1.39199962666667
"Gm14048",0,0,0,0,0,0
"Gm14049",68.12534352,72.8017328,25.92269008,27.91203024,32.36000224,21.26933248
"Gm14050",0,0,0,0,0,0
"Gm14051",0.25337416,0.266684773333333,0,0,1.26668481333333,0
"Gm14052",65.6750436666667,55.53497996,38.7295287466667,41.3094206666667,30.9292851733333,25.6051186933333
"Gm14053",0,0,0,0,0,0
"Gm14054",0,0,0,0,0,0
"Gm14055",0,0,0,0,0,0
"Gm14056",64.42868896,58.28357624,91.90218872,66.71909672,64.69862856,59.02134552
"Gm14057",11.81291384,10.1499431466667,7.12190989333333,4.99950322666667,18.0279632266667,16.4341049066667
"Gm14058",0,0,0,0,0,0
"Gm14061",0,0,0,0,0,0
"Gm14062",0,0,0,0,0,0
"Gm14064",0,0,0,0,0,0
"Gm14065",0,0,0,0,0,0
"Gm14066",0,0,0,0,0,0
"Gm14067",0,0,0,0,0,0
"Gm14069",0,0,0,0,0,0
"Gm14070",0,0,0,0,0,0
"Gm14071",0,0,0,0,0,0
"Gm14073",0,0,0,0,0,0
"Gm14082",0,0,0,0,0,0
"Gm14083",0,0,0,0,0,0
"Gm14085",0,2.99997866666667,1.77330853333333,5.42669013333333,6.14666506666667,11.0311050666667
"Gm14086",0,0,0,0,0,0
"Gm14089",0,0,0,0,0,0
"Gm14091",46.1721730933333,25.6713144533333,6.32060485333333,5.71657762666667,12.4007897866667,7.32453952
"Gm14092",0,0,0,0,0,0
"Gm14093",0,0,0,0.119998666666667,0,0
"Gm14094",0,0.199998666666667,0,0,0.594668666666667,0
"Gm14095",0,0,0,0,0,0
"Gm14097",0,0,0,0,0,0
"Gm14098",0,0,0,0,0,0
"Gm14099",0,0,0,0,0,0
"Gm14100",0,0,0,0,0,0
"Gm14101",0,0,0,0,0,0
"Gm14102",0,0,0,0,0,0
"Gm14103",0,0,0,0,0,0
"Gm14104",0,0,0,0,0,0
"Gm14106",0,0,0,0,0,0
"Gm14107",0.3377792,0,0.5066688,0,0.4999984,1.0133332
"Gm14108",4.57333344,1.81333568,2.826668,4.68000450666667,1.82666709333333,2.15111312
"Gm14109",0.98666584,0,0,0,0,2.519998
"Gm14110",0,0,0,0,0,0
"Gm14111",95.6533176,105.7655286,58.30313184,48.7025154,41.58531972,33.10530156
"Gm14113",0,0,0,0.202669653333333,0,0
"Gm14114",0,0,0,0,0,0
"Gm14115",0.906667706666667,1.54400024,2.19200104,0.960002613333333,1.15466634666667,1.00532989333333
"Gm14116",0,0,0,0,0,0
"Gm14117",110.90666484,75.72666752,62.4066718,48.92666344,63.2400054,58.03999924
"Gm14119",0,0,0,0,0,0
"Gm14120",0,0,0,0,0,0
"Gm14121",419.2399888,336.2866248,414.7933344,401.1133208,308.6133192,307.1599952
"Gm14122",62.8255461866667,61.4744773066667,42.43665552,46.3977125733333,41.69666956,42.34441512
"Gm14123",0,0,0,3.13080504,3.05131312,0
"Gm14124",1.49334664,0,4.47002016,5.04444616,0,0
"Gm14125",0,0,0,1.40000112,0,0.54666864
"Gm14126",0,0,0,0,0,0
"Gm14127",16.7800028,13.40000104,13.76000096,5.63333024,16.52666584,19.37333472
"Gm14128",0,0,0,0,0,0
"Gm14129",0,0,0,0,0,0
"Gm14130",269.4956124,286.00587204,131.9039302,132.4034838,117.73891416,101.22140336
"Gm14131",0.98666932,4.02666842666667,0,5.06666837333333,1.01332984,1.01332984
"Gm14132",6.06000216,8.00666652,6.05333244,5.51333724,6.76000188,8.47334064
"Gm14133",0,0,0,0,0,0
"Gm14135",0,0,0,0,0,0
"Gm14137",30.9333530666667,24.0133423066667,30.16001924,25.81334416,14.50666464,13.9466713333333
"Gm14138",53.5334550666667,56.5171006,40.168016,41.8416336666667,33.4044888,33.5145600666667
"Gm14139",6.70887936,12.49998336,8.72446464,11.41108992,8.03999232,10.50667776
"Gm14140",20.8866685333333,18.0266670666667,10.0066619333333,6.9533386,13.3933368,13.5466729333333
"Gm14141",0.97333164,0,0,0,0.20267172,0
"Gm14142",0,0,0,0,0,0
"Gm14143",2.0266652,1.0133326,0,0,0,0.98666708
"Gm14144",0,0,0,0,0,0
"Gm14145",0,0,0,0,0,0
"Gm14146",0,0,0,0,0,0
"Gm14147",0,0,0,0,0,0
"Gm14148",67.33776,62.54842944,37.14395328,42.42029568,32.38799424,27.23195328
"Gm14149",0,0,0,0,0,0
"Gm14150",4339.06616757333,4206.8208612,1398.83223984,1593.34316792,1364.65457184,1155.64652824
"Gm14151",0,0,0,0,0,0
"Gm14152",0,0,0,0,0,0
"Gm14153",0,0,0,0,0,0
"Gm14154",0,0,0,6.44000084,0,0
"Gm14155",0,0,0,0,0,0
"Gm14156",0,0,1.013334,0,0.13599992,0
"Gm14158",0,0,0,0,0,0
"Gm14159",0,0,0,1.01333085333333,0,0
"Gm14161",0,0,0,0,0,0
"Gm14162",0.97333152,0,7.25333277333333,5.41333521333333,0.986665706666667,0
"Gm14163",2.99999896,0.14666596,2.02666716,0,1.86666582666667,3.03999929333333
"Gm14164",0,0,0,0,0,0
"Gm14165",26.1911320533333,25.7088488533333,283.659379733333,239.012077546667,14.9077741866667,13.2381946666667
"Gm14167",0,0,0,0,0,0
"Gm14168",10.3333405066667,9.13333910666667,27.9333317466667,16.066661,5.01331965333333,7.94666617333333
"Gm14169",0,0,0,0,0,0
"Gm14170",0,0,0,0,0,0
"Gm14172",0,0,0,0,0,0
"Gm14173",358.5183632,347.82422584,327.103859093333,310.682588133333,274.85422984,248.8033836
"Gm14174",0,0,0,0,0,0
"Gm14175",0,0,0,0,0,0
"Gm14176",156.92443308,145.61130324,125.3333082,121.26889296,108.9022164,87.91342776
"Gm14180",0,0,0,0,0,0
"Gm14182",0,0,0,0,0,0
"Gm14186",0,0,0,0,0,0
"Gm14188",0,0,0,0,0,0
"Gm14190",0,0,0,0,0,0
"Gm14193",0,0,0,0,0,0
"Gm14197",0.973332133333333,1.013334,1.013334,0,2.33333965333333,0.986661426666667
"Gm14198",7.0390896,0,0,0,0,0.21763552
"Gm14199",0,0,0,0,0,0
"Gm14200",2.01333248,1.28,1.50000128,0.10676992,0,0
"Gm14201",0,0,0,0,0,0
"Gm14202",0,0,0,0,0,0
"Gm14204",0,0,0,0,0,0
"Gm14205",0,0,0,0,0,0
"Gm14206",0,0,0,0,0,0
"Gm14207",0,0,6.41696778666667,0,0,0
"Gm14208",7.01333144,9.04666248,10.4066672,7.87333376,9.5666704,2.46000096
"Gm14209",0,0,0,0,0,0
"Gm14210",0,0,0,0,0,0
"Gm14211",0,0,0,0,0,0
"Gm14212",6.15999962666667,3.01333610666667,0.959999226666666,2.45333013333333,2.95999853333333,1.85333474666667
"Gm14213",0,0,0,0.99999744,0,0
"Gm14214",0.109333226666667,0,0,0,0,0
"Gm14215",0,0,1.01333214666667,0,0,0
"Gm14216",0,0,0,0,0,0
"Gm14218",0,0,0,0,0,0
"Gm14219",0,0,0,0,0,0
"Gm14220",0,0,0,0,0,0
"Gm14221",126.93333236,93.07998892,81.49332796,98.9333374133333,194.679991333333,183.18666812
"Gm14222",0,0,0,0,0,0
"Gm14223",0,0,0,0,0,0
"Gm14224",0,0,0,1.99999872,2.78666496,0
"Gm14225",3.45332988,2.02666874666667,0,0,0,3.30666438666667
"Gm14226",0.70667132,1.3400076,0,1.24665244,0.70667132,1.00001148
"Gm14227",2.49999824,2.00000194666667,4.96000046666667,6.50000213333333,3.01332933333333,3.93332989333333
"Gm14228",0,0,0,0,0,0
"Gm14229",0,0,0,0,0,0
"Gm14230",0,0,0,0,0,0
"Gm14231",52.20731968,46.7713152,46.5635547733333,41.3382391466667,34.4537685333333,36.4193506133333
"Gm14232",0,0,0,0,0,0
"Gm14233",0,0,0.000831173333333333,0.00291496,0.00348273333333333,0.00123505333333333
"Gm14234",0,0,0,0,0,0
"Gm14235",0,0,0,0,0,0
"Gm14236",0,0,0,0,0,0
"Gm14237",0.622221466666667,0.586669066666667,1.24444293333333,0.499998266666667,0.608891466666667,0.3111136
"Gm14238",0,0.104001693333333,0,0,1.11466438666667,0.18000144
"Gm14239",10.1400002,6.46666486666667,5.16222393333333,4.67333486666667,7.6399968,8.01333093333333
"Gm14240",4.05333656,4.0399996,1.00000264,2.02666464,4.0399996,4.44666768
"Gm14241",0,0,0,0,0,0
"Gm14242",0,0,0,0,0,0
"Gm14243",0,0,0,0,0,0
"Gm14244",0,0,0,0,0,0
"Gm14245",2.47998994666667,0.826671506666667,0,0.826671506666667,0,0.826671506666667
"Gm14246",0,0,0,0,0,0
"Gm14247",0,0,0,0,0,0
"Gm14248",0,0,0,0,0,0
"Gm14249",0,0,0,0,0,0
"Gm14250",0,0,0,0,0,0
"Gm14251",68.38458144,65.56061412,67.28514288,53.63095728,56.10442248,44.87265624
"Gm14252",10.2540924666667,7.91331526666667,0,0,7.73250366666667,4.04451286666667
"Gm14253",188.2333398,154.1533398,181.6933452,151.44000948,120.75334656,132.58000116
"Gm14254",0,0,0,0,0,0
"Gm14255",0,0,0,0,0,0
"Gm14257",0,0,0,0,0,0
"Gm14258",0,0,0,0,0,0
"Gm14260",0,0,0,0,0,0
"Gm14261",0,0,0,0,0,0
"Gm14262",0,0,0,0,0,0
"Gm14263",0.77333344,0,0,0,0.905335653333333,0
"Gm14264",0,0,0,0,0,0
"Gm14266",0,0,0,0,0,0
"Gm14267",0,0,0,0,0,0
"Gm14268",0,0,0,0,0,0
"Gm14269",94.60666464,62.51333568,74.01332976,112.41999768,83.27333448,64.77333336
"Gm14270",155.2266744,154.25333448,83.3866668,77.31333432,88.35334104,64.84000056
"Gm14271",0,0,0,0,0,0
"Gm14272",0,0,0,0,0,0
"Gm14273",0,0,0,0,0,0
"Gm14274",3.9200018,8.7400028,1.8199982,3.213334,1.0999972,2.2333356
"Gm14275",0,0,0,0,0,0
"Gm14276",108.833328,80.3266656,25.6466688,12.6199968,39.6400032,14.76
"Gm14277",121.5733344,113.9733312,57.3399984,59.2133328,44.5133328,40.2200016
"Gm14278",20.5177829866667,17.8533339466667,18.3088871733333,12.01111024,17.8844502666667,21.573338
"Gm14279",171.358962506667,146.686913706667,166.552456853333,138.110295733333,120.04631296,103.60150304
"Gm14280",0,0,0,0,0,0
"Gm14281",0,0,0,0,0,0
"Gm14282",0,0,0,0,0,0
"Gm14283",0,0,0,0,0,0
"Gm14285",0,0,0,0,0,0
"Gm14286",13.6266653866667,8.07999701333333,36.8533361066667,39.0933301333333,9.13333269333333,10.8266666666667
"Gm14287",99.07994772,104.4933162,88.04439852,85.26001224,72.4643868,49.34224464
"Gm14288",118.42722744,88.55467464,58.91164272,60.58691136,84.08761248,95.8523568
